date,dow_is_weekend,precipitation_total,humidity_ave,humidity_day_ave,humidity_night_ave,humidity_peak,cloud_cover_ave,cloud_cover_day_ave,wind_speed_ave,wind_speed_peak,irradiance_total,irradiance_peak,temperature_ave,demand_total
21-Oct-17,1,0.577,0.007,0.077,0.072,0.007,0.161,0.101,1.773,3.001,"6,983",885,15.3,"329,405"
22-Oct-17,1,5.708,0.008,0.092,0.079,0.009,0.392,0.136,1.806,2.733,"6,678",881,15.4,"322,463"
23-Oct-17,0,0.227,0.008,0.09,0.072,0.009,0.135,0.094,1.66,1.972,"7,485",941,16.3,"352,436"
24-Oct-17,0,0.055,0.008,0.092,0.084,0.009,0.707,0.342,1.738,2.112,"6,644",941,18.9,"359,498"
25-Oct-17,0,3.793,0.01,0.113,0.084,0.012,0.48,0.207,1.758,2.551,"6,318",946,20.6,"367,376"
26-Oct-17,0,12.711,0.011,0.124,0.072,0.012,0.483,0.136,2.897,3.754,"6,511",899,19.3,"363,485"
27-Oct-17,0,0.283,0.011,0.122,0.06,0.011,0.306,0.17,1.934,3.541,"6,887",874,18.8,"359,664"
28-Oct-17,1,0.363,0.01,0.115,0.063,0.011,0.646,0.299,1.637,1.898,"5,949",857,20.7,"335,579"
29-Oct-17,1,0.053,0.01,0.114,0.067,0.011,0.041,0.029,2.054,2.519,"7,751",989,22.6,"334,999"
30-Oct-17,0,0.708,0.007,0.088,0.096,0.008,0.413,0.184,3.419,4.153,"7,367",998,21,"382,575"
31-Oct-17,0,0.114,0.006,0.067,0.075,0.007,0.214,0.124,3.123,4.095,"7,626","1,013",15,"354,128"
1-Nov-17,0,0.016,0.007,0.077,0.072,0.008,0.459,0.206,2.012,2.799,"6,559",765,15.9,"353,439"
2-Nov-17,0,0.055,0.008,0.093,0.064,0.009,0.492,0.269,1.882,2.816,"7,013",850,17.4,"357,333"
3-Nov-17,0,5.209,0.009,0.099,0.06,0.01,0.665,0.287,2.265,3.242,"6,204",900,19.4,"363,443"
4-Nov-17,1,3.22,0.008,0.101,0.069,0.009,0.676,0.358,2.362,2.965,"4,071",539,16.2,"334,916"
5-Nov-17,1,10.511,0.009,0.112,0.064,0.012,0.714,0.392,2.864,3.945,"3,564",516,16.1,"330,468"
6-Nov-17,0,4.636,0.008,0.106,0.063,0.012,0.204,0.125,3.223,4.504,"6,478",868,17.9,"363,423"
7-Nov-17,0,2.191,0.007,0.079,0.076,0.008,0.165,0.029,3.195,4.043,"8,365","1,055",15.8,"356,152"
8-Nov-17,0,0.451,0.007,0.08,0.084,0.007,0.087,0.051,1.888,2.845,"7,974",952,16,"357,117"
9-Nov-17,0,0.158,0.007,0.084,0.08,0.008,0.361,0.177,1.695,2.442,"8,465","1,045",17.3,"358,617"
10-Nov-17,0,0.314,0.008,0.096,0.081,0.009,0.643,0.347,1.671,2.571,"8,010","1,019",18.3,"358,662"
11-Nov-17,1,1.158,0.009,0.099,0.082,0.009,0.378,0.184,1.908,2.386,"7,236",919,18.8,"334,793"
12-Nov-17,1,0.035,0.008,0.096,0.069,0.009,0.148,0.084,1.947,2.653,"7,824","1,005",18.6,"322,836"
13-Nov-17,0,0.314,0.008,0.096,0.07,0.008,0.184,0.122,1.819,2.424,"7,153",849,18.3,"362,591"
14-Nov-17,0,0.059,0.009,0.104,0.081,0.01,0.117,0.029,2.115,2.843,"8,531","1,039",19.1,"362,698"
15-Nov-17,0,0.323,0.01,0.113,0.072,0.01,0.32,0.094,2.753,3.64,"8,261","1,039",20.2,"369,439"
16-Nov-17,0,3.144,0.011,0.127,0.072,0.012,0.579,0.311,2.898,3.466,"6,555",876,19.8,"372,866"
17-Nov-17,0,6.581,0.011,0.133,0.06,0.012,0.854,0.4,3.197,3.85,"4,958",757,19.7,"370,833"
18-Nov-17,1,4.058,0.01,0.12,0.066,0.011,0.915,0.469,2.745,3.799,"5,362",778,18.7,"339,611"
19-Nov-17,1,0.868,0.01,0.111,0.058,0.01,0.47,0.212,2.304,3.013,"8,281","1,006",19.4,"324,479"
20-Nov-17,0,0.67,0.009,0.106,0.06,0.01,0.325,0.091,2.189,2.83,"8,299","1,023",19.3,"361,464"
21-Nov-17,0,0.476,0.009,0.103,0.072,0.01,0.202,0.073,1.911,2.771,"8,518","1,034",19.5,"365,859"
22-Nov-17,0,0.595,0.01,0.113,0.072,0.01,0.224,0.091,1.835,2.661,"8,314","1,018",19.7,"366,338"
23-Nov-17,0,0.789,0.01,0.118,0.072,0.011,0.14,0.066,1.854,2.419,"8,132",995,20.7,"374,808"
24-Nov-17,0,1.339,0.011,0.122,0.072,0.012,0.119,0.064,1.737,2.365,"8,495","1,045",22.2,"381,024"
25-Nov-17,1,0.359,0.011,0.129,0.06,0.012,0.214,0.077,2.005,2.812,"8,572","1,051",22.2,"355,362"
26-Nov-17,1,2.483,0.013,0.147,0.06,0.014,0.768,0.346,2.372,3.141,"6,675","1,022",22.5,"350,636"
27-Nov-17,0,1.533,0.013,0.149,0.08,0.013,0.382,0.258,1.543,2.117,"5,375",821,21.7,"387,787"
28-Nov-17,0,0.85,0.013,0.148,0.087,0.013,0.576,0.222,1.734,2.551,"7,791",965,22.1,"394,500"
29-Nov-17,0,1.556,0.012,0.146,0.073,0.013,0.508,0.252,1.757,2.356,"7,494",893,22.3,"398,418"
30-Nov-17,0,0.942,0.013,0.149,0.079,0.013,0.135,0.065,2.582,3.209,"8,163",937,22.8,"407,884"
1-Dec-17,0,4.552,0.013,0.151,0.092,0.014,0.627,0.235,3.046,3.773,"7,527","1,019",24,"413,541"
2-Dec-17,1,13.477,0.012,0.136,0.084,0.014,0.452,0.288,2.909,3.946,"5,766",850,22.2,"356,566"
3-Dec-17,1,2.219,0.009,0.108,0.061,0.01,0.395,0.165,1.805,2.55,"7,373","1,038",19.5,"328,085"
4-Dec-17,0,9.208,0.011,0.13,0.063,0.012,0.791,0.36,2.108,3.108,"4,341",584,17.3,"368,053"
5-Dec-17,0,6.222,0.011,0.128,0.07,0.011,0.653,0.32,2.299,2.912,"5,087",621,17.8,"366,984"
6-Dec-17,0,1.051,0.009,0.103,0.06,0.01,0.152,0.098,1.934,2.584,"7,737",910,18.9,"365,277"
7-Dec-17,0,0.908,0.009,0.098,0.06,0.01,0.23,0.138,2.04,2.688,"8,305","1,093",22,"382,558"
8-Dec-17,0,2.201,0.01,0.113,0.072,0.01,0.426,0.208,2.415,3.795,"6,900",864,20.5,"377,605"
9-Dec-17,1,0.183,0.01,0.111,0.062,0.01,0.2,0.148,1.782,2.826,"8,478",964,19.7,"342,530"
10-Dec-17,1,0,0.01,0.111,0.066,0.011,0.362,0.2,1.907,2.835,"9,127","1,080",21.1,"338,147"
11-Dec-17,0,0.017,0.011,0.123,0.072,0.012,0.146,0.053,1.848,3.009,"9,026","1,082",22.2,"389,852"
12-Dec-17,0,0.023,0.012,0.134,0.072,0.012,0.074,0.044,1.938,3.173,"9,143","1,077",23,"406,975"
13-Dec-17,0,0,0.011,0.125,0.073,0.012,0.139,0.105,2.218,2.833,"9,087","1,086",25,"431,528"
14-Dec-17,0,0.424,0.012,0.14,0.089,0.014,0.579,0.233,2.147,2.596,"7,394","1,048",26.8,"466,765"
15-Dec-17,0,0.754,0.014,0.157,0.069,0.014,0.611,0.29,1.699,2.401,"4,981",860,23.6,"419,321"
16-Dec-17,1,0.616,0.013,0.15,0.062,0.014,0.47,0.185,1.807,2.577,"7,957","1,055",25.8,"411,619"
17-Dec-17,1,1.351,0.014,0.16,0.06,0.014,0.588,0.317,1.73,2.379,"7,338","1,012",24.4,"375,948"
18-Dec-17,0,0.83,0.014,0.16,0.06,0.014,0.582,0.306,1.701,2.453,"6,113",780,25.2,"440,999"
19-Dec-17,0,0.258,0.013,0.15,0.072,0.014,0.804,0.371,1.988,2.519,"7,973",982,28.5,"485,174"
20-Dec-17,0,4.417,0.013,0.152,0.072,0.014,0.75,0.36,2.321,3.262,"5,840",820,26.9,"468,924"
21-Dec-17,0,3.306,0.012,0.144,0.073,0.013,0.458,0.218,2.14,2.835,"6,629",803,21.8,"391,669"
22-Dec-17,0,0.801,0.012,0.141,0.086,0.013,0.281,0.1,1.745,2.675,"7,660",892,22.5,"386,386"
23-Dec-17,1,0.013,0.012,0.125,0.078,0.013,0.209,0.106,1.821,2.568,"8,716","1,061",25,"385,043"
24-Dec-17,1,2.644,0.011,0.122,0.072,0.013,0.738,0.366,2.905,3.61,"6,329",930,26.6,"387,965"
25-Dec-17,0,2.133,0.01,0.12,0.07,0.01,0.482,0.264,2.821,3.436,"6,477",813,20.9,"302,300"
26-Dec-17,0,4.351,0.011,0.129,0.064,0.012,0.367,0.181,2.506,2.996,"6,793",845,21,"311,606"
27-Dec-17,0,0.232,0.012,0.137,0.062,0.012,0.276,0.206,2.46,3.075,"8,210",929,22.6,"353,968"
28-Dec-17,0,0.237,0.013,0.146,0.072,0.014,0.78,0.375,1.866,2.48,"7,098",917,24.4,"385,900"
29-Dec-17,0,5.22,0.014,0.163,0.071,0.016,0.852,0.395,1.974,2.531,"6,089",970,25.8,"411,637"
30-Dec-17,1,2.433,0.012,0.148,0.066,0.014,0.236,0.118,2.213,3.131,"7,679",940,24.8,"379,656"
31-Dec-17,1,0.696,0.012,0.14,0.072,0.013,0.186,0.087,2.269,3.671,"8,057",934,22.6,"342,931"
1-Jan-18,0,0.625,0.012,0.135,0.071,0.013,0.176,0.062,1.74,3.182,"8,832","1,073",23.6,"353,567"
2-Jan-18,0,3.286,0.012,0.135,0.073,0.013,0.299,0.119,2.199,3.712,"7,930",993,23.1,"378,966"
3-Jan-18,0,0.496,0.01,0.119,0.077,0.01,0.268,0.109,2.74,3.708,"7,877",888,21.4,"360,066"
4-Jan-18,0,0.004,0.01,0.115,0.06,0.01,0.11,0.078,1.572,2.667,"8,685",962,21.6,"362,772"
5-Jan-18,0,0.004,0.011,0.128,0.06,0.012,0.215,0.11,2.016,3.12,"8,807","1,067",23.6,"385,023"
6-Jan-18,1,0,0.011,0.124,0.066,0.012,0.053,0.047,2.276,3.168,"9,137","1,085",26.4,"404,558"
7-Jan-18,1,0.483,0.013,0.14,0.06,0.014,0.347,0.18,1.866,2.854,"7,665","1,076",29.4,"445,401"
8-Jan-18,0,8.322,0.014,0.162,0.06,0.016,0.719,0.36,1.808,2.313,"5,398",770,26.9,"457,781"
9-Jan-18,0,8.466,0.013,0.159,0.064,0.015,0.507,0.297,2.542,3.366,"4,848",737,25.2,"425,440"
10-Jan-18,0,0.705,0.011,0.125,0.075,0.011,0.584,0.23,1.653,2.639,"7,812",943,22.3,"382,742"
11-Jan-18,0,1.137,0.013,0.153,0.075,0.014,0.665,0.274,2.096,2.846,"6,500",827,23.7,"393,359"
12-Jan-18,0,1.045,0.015,0.166,0.092,0.016,0.747,0.348,2.318,3.073,"6,584",924,26.3,"436,629"
13-Jan-18,1,2.098,0.011,0.127,0.088,0.013,0.502,0.241,2.938,4.964,"6,816",819,25.1,"396,547"
14-Jan-18,1,0.244,0.008,0.096,0.057,0.009,0.194,0.116,4.308,5.735,"7,470",885,18.9,"324,557"
15-Jan-18,0,0.059,0.009,0.097,0.069,0.01,0.224,0.087,4.357,4.835,"8,152",959,19.6,"361,765"
16-Jan-18,0,0.004,0.008,0.091,0.069,0.009,0.146,0.047,3.765,4.651,"8,733","1,050",20.1,"364,143"
17-Jan-18,0,0,0.008,0.091,0.062,0.009,0.367,0.193,2.151,3.253,"9,059","1,091",20.7,"364,470"
18-Jan-18,0,0.003,0.008,0.088,0.07,0.009,0.461,0.258,1.536,2.357,"9,232","1,096",22.7,"387,247"
19-Jan-18,0,0,0.009,0.095,0.065,0.01,0.062,0.05,1.649,2.371,"9,188","1,106",25,"415,263"
20-Jan-18,1,0,0.01,0.102,0.07,0.011,0.345,0.204,1.985,2.494,"8,747","1,072",25.7,"390,108"
21-Jan-18,1,0.005,0.011,0.119,0.084,0.012,0.301,0.198,2.233,2.897,"8,337","1,042",25.8,"395,608"
22-Jan-18,0,0.122,0.012,0.129,0.078,0.013,0.54,0.268,1.947,2.398,"7,093",991,27.3,"455,409"
23-Jan-18,0,0.34,0.013,0.145,0.077,0.014,0.807,0.405,1.909,2.509,"6,061",852,27,"438,474"
24-Jan-18,0,0.487,0.014,0.158,0.084,0.015,0.755,0.389,1.897,2.473,"6,633",869,26.2,"449,363"
25-Jan-18,0,0.934,0.014,0.169,0.081,0.015,0.435,0.196,1.899,2.349,"6,287",779,25.5,"433,754"
26-Jan-18,0,1.733,0.015,0.176,0.072,0.016,0.323,0.127,1.91,2.489,"7,440",957,25.9,"401,323"
27-Jan-18,1,2.307,0.015,0.178,0.079,0.016,0.533,0.176,2.487,2.978,"7,058",988,25.8,"413,950"
28-Jan-18,1,1.088,0.014,0.166,0.115,0.015,0.238,0.107,2.491,3.255,"7,357",845,25.1,"401,231"
29-Jan-18,0,0.3,0.013,0.149,0.077,0.014,0.114,0.059,2.366,3.031,"8,517","1,037",25.1,"444,435"
30-Jan-18,0,2.643,0.012,0.132,0.074,0.014,0.519,0.252,2.876,3.846,"7,367",991,25,"447,902"
31-Jan-18,0,1.398,0.009,0.108,0.069,0.01,0.678,0.336,3.948,4.716,"5,845",735,20.5,"375,136"
1-Feb-18,0,1.572,0.009,0.102,0.085,0.01,0.395,0.251,2.538,3.197,"6,053",739,18.7,"362,446"
2-Feb-18,0,3.418,0.01,0.116,0.108,0.011,0.323,0.205,2.555,3.19,"6,598",762,19.2,"362,807"
3-Feb-18,1,2.641,0.01,0.121,0.116,0.011,0.145,0.065,2.851,3.711,"7,643",921,20,"336,926"
4-Feb-18,1,0.326,0.01,0.111,0.12,0.01,0.078,0.029,2.043,3.105,"8,263","1,002",21.1,"333,811"
5-Feb-18,0,0.052,0.009,0.104,0.117,0.01,0.113,0.046,1.758,2.866,"8,348","1,051",22.1,"381,569"
6-Feb-18,0,0.036,0.01,0.116,0.091,0.011,0.084,0.046,2.151,2.868,"8,120","1,008",22.9,"394,793"
7-Feb-18,0,0.164,0.01,0.121,0.094,0.011,0.066,0.048,2.384,3.081,"8,192","1,020",23.6,"404,240"
8-Feb-18,0,0.013,0.01,0.119,0.121,0.011,0.519,0.222,2.126,3.002,"7,878","1,019",25,"424,275"
9-Feb-18,0,1.441,0.012,0.138,0.123,0.013,0.542,0.269,1.652,3.238,"6,593",823,25.6,"436,271"
10-Feb-18,1,1.108,0.012,0.137,0.115,0.013,0.174,0.029,2.123,3.018,"8,079","1,022",25.8,"409,072"
11-Feb-18,1,0.412,0.012,0.133,0.13,0.012,0.146,0.042,2.219,4.178,"7,904","1,023",25.6,"375,598"
12-Feb-18,0,1.2,0.012,0.137,0.113,0.014,0.589,0.164,2.187,3.552,"7,722","1,012",24,"422,939"
13-Feb-18,0,0.258,0.013,0.149,0.102,0.014,0.2,0.072,2.085,2.907,"7,653",967,24.3,"434,655"
14-Feb-18,0,0.049,0.009,0.101,0.117,0.011,0.117,0.029,2.305,3.503,"8,151","1,031",26.6,"467,800"
15-Feb-18,0,0.089,0.009,0.099,0.108,0.012,0.181,0.116,2.134,3.092,"7,721","1,004",24.4,"433,738"
16-Feb-18,0,0.312,0.01,0.111,0.116,0.012,0.169,0.089,2.338,3.665,"7,343",921,23.6,"411,972"
17-Feb-18,1,0.129,0.012,0.136,0.103,0.013,0.059,0.024,2.327,3.659,"7,834","1,002",23.8,"383,074"
18-Feb-18,1,1.17,0.013,0.153,0.108,0.014,0.394,0.188,2.18,3.182,"6,552",995,25.5,"396,008"
19-Feb-18,0,15.926,0.012,0.141,0.116,0.013,0.702,0.362,3.372,4.546,"4,219",542,23.4,"416,661"
20-Feb-18,0,1.443,0.009,0.107,0.132,0.01,0.487,0.186,2.792,4.421,"6,272",795,20.3,"375,054"
21-Feb-18,0,0.081,0.009,0.106,0.097,0.01,0.785,0.357,1.92,2.515,"6,428",898,20.9,"376,290"
22-Feb-18,0,0.639,0.011,0.125,0.084,0.012,0.873,0.456,2.225,2.936,"5,359",689,22.1,"387,551"
23-Feb-18,0,1.72,0.013,0.151,0.102,0.014,0.673,0.303,2.701,3.424,"5,710",830,23.2,"407,539"
24-Feb-18,1,5.3,0.015,0.172,0.101,0.016,0.226,0.153,2.281,3.496,"6,138",905,26.1,"411,758"
25-Feb-18,1,46.876,0.012,0.147,0.107,0.014,0.652,0.307,3.96,4.435,"3,928",597,22.3,"361,250"
26-Feb-18,0,5.366,0.01,0.125,0.135,0.011,0.293,0.157,3.186,4.235,"5,483",790,19.3,"370,851"
27-Feb-18,0,0.187,0.01,0.113,0.133,0.01,0.062,0.037,2.008,2.467,"7,672",980,20.1,"373,322"
28-Feb-18,0,0.086,0.012,0.136,0.131,0.013,0.099,0.076,2.176,3.024,"7,426",980,22.3,"390,055"
1-Mar-18,0,0.23,0.011,0.126,0.126,0.011,0.13,0.062,2.51,3.314,"7,102",943,22.2,"392,971"
2-Mar-18,0,0.222,0.012,0.137,0.126,0.012,0.424,0.15,1.664,2.186,"6,304",829,21.1,"385,965"
3-Mar-18,1,0.348,0.013,0.149,0.092,0.014,0.163,0.071,2.078,3.247,"6,936",937,23.3,"379,063"
4-Mar-18,1,2.634,0.013,0.152,0.083,0.013,0.3,0.157,2.373,3.541,"5,855",773,22.9,"360,733"
5-Mar-18,0,10.76,0.012,0.137,0.09,0.013,0.441,0.196,3.291,4.251,"5,242",739,21,"387,934"
6-Mar-18,0,4.17,0.01,0.118,0.098,0.011,0.385,0.168,3.267,4.227,"5,729",790,19.8,"372,103"
7-Mar-18,0,0.313,0.009,0.11,0.113,0.01,0.366,0.166,2.56,3.268,"5,981",821,20.3,"370,909"
8-Mar-18,0,0.539,0.01,0.117,0.104,0.011,0.35,0.14,2.445,2.931,"6,101",812,20.3,"374,237"
9-Mar-18,0,0.529,0.01,0.12,0.103,0.01,0.29,0.125,2.295,2.963,"6,057",832,20.8,"375,107"
10-Mar-18,1,0.302,0.01,0.112,0.108,0.01,0.083,0.035,1.834,2.699,"6,725",889,21.2,"344,823"
11-Mar-18,1,0.074,0.01,0.116,0.092,0.011,0.117,0.067,1.45,2.246,"6,849",931,21.7,"341,638"
12-Mar-18,0,4.121,0.011,0.13,0.088,0.012,0.398,0.242,2.085,2.626,"5,794",860,21.6,"375,827"
13-Mar-18,0,2.21,0.011,0.136,0.083,0.012,0.315,0.15,1.916,2.522,"5,199",671,20.4,"381,321"
14-Mar-18,0,0.193,0.012,0.139,0.095,0.013,0.161,0.074,2.143,2.689,"6,119",842,21.7,"389,955"
15-Mar-18,0,0.346,0.012,0.135,0.107,0.013,0.374,0.114,2.115,2.689,"5,964",880,23.4,"410,133"
16-Mar-18,0,0.153,0.012,0.136,0.107,0.013,0.243,0.084,1.661,2.526,"6,108",847,22.4,"393,195"
17-Mar-18,1,0.008,0.012,0.127,0.098,0.013,0.054,0.025,1.815,2.712,"6,575",890,24.4,"385,026"
18-Mar-18,1,0.007,0.011,0.13,0.096,0.012,0.055,0.045,2.115,3.342,"6,509",883,25.9,"407,756"
19-Mar-18,0,0.033,0.01,0.114,0.113,0.012,0.328,0.148,1.755,3.171,"6,373",896,24,"423,184"
20-Mar-18,0,10.327,0.012,0.142,0.118,0.012,0.693,0.337,4.034,4.638,"5,266",842,21.7,"397,353"
21-Mar-18,0,12.073,0.011,0.132,0.14,0.011,0.856,0.397,3.979,4.658,"3,421",468,19.6,"373,013"
22-Mar-18,0,7.2,0.011,0.125,0.132,0.011,0.891,0.429,3.111,3.922,"3,600",530,19.1,"368,639"
23-Mar-18,0,3.377,0.011,0.131,0.12,0.012,0.491,0.25,2.184,2.889,"4,676",640,20.1,"368,197"
24-Mar-18,1,1.796,0.013,0.145,0.118,0.014,0.766,0.383,2.252,3.165,"5,415",781,21.4,"344,414"
25-Mar-18,1,7.504,0.012,0.139,0.117,0.014,0.64,0.227,2.336,3.669,"5,317",787,22.7,"345,235"
26-Mar-18,0,0.769,0.007,0.083,0.112,0.008,0.073,0.037,2.013,3.438,"6,172",851,19.3,"359,061"
27-Mar-18,0,0.24,0.01,0.112,0.119,0.011,0.151,0.074,1.803,2.181,"5,861",826,17.9,"361,633"
28-Mar-18,0,0.036,0.012,0.131,0.127,0.013,0.024,0.011,1.702,2.325,"6,003",834,21.1,"377,740"
29-Mar-18,0,0.155,0.012,0.139,0.136,0.013,0.023,0.011,1.745,2.218,"5,934",824,22.3,"388,979"
30-Mar-18,0,0.043,0.012,0.13,0.142,0.013,0.163,0.066,1.952,2.508,"5,696",838,22.5,"350,571"
31-Mar-18,1,0.024,0.012,0.14,0.149,0.013,0.154,0.113,1.864,2.228,"5,227",719,21.4,"339,141"
1-Apr-18,1,0.051,0.011,0.125,0.154,0.012,0.63,0.255,1.7,2.005,"5,229",793,22.7,"339,902"
2-Apr-18,0,0.934,0.011,0.125,0.155,0.012,0.404,0.201,2.212,3.058,"4,292",589,23.2,"351,877"
3-Apr-18,0,0.346,0.011,0.13,0.153,0.012,0.175,0.089,1.926,2.434,"5,191",755,20.8,"373,863"
4-Apr-18,0,0.263,0.012,0.137,0.153,0.012,0.128,0.055,1.601,2.242,"5,314",756,21.1,"377,322"
5-Apr-18,0,0.107,0.011,0.132,0.156,0.012,0.048,0.018,1.643,2.105,"5,528",790,22.1,"389,764"
6-Apr-18,0,0.049,0.012,0.135,0.164,0.012,0.126,0.031,1.48,2.293,"5,493",790,21.6,"381,117"
7-Apr-18,1,0.035,0.01,0.113,0.143,0.011,0.022,0.015,1.614,2.226,"5,535",791,21.9,"357,629"
8-Apr-18,1,0.001,0.009,0.103,0.118,0.011,0.039,0.014,1.677,2.013,"5,542",789,22.1,"347,219"
9-Apr-18,0,0.003,0.01,0.105,0.136,0.011,0.091,0.037,2.133,2.968,"5,326",785,22.4,"383,752"
10-Apr-18,0,0.031,0.011,0.124,0.132,0.011,0.089,0.051,2.139,2.854,"5,051",734,21.1,"378,186"
11-Apr-18,0,0.009,0.01,0.12,0.117,0.011,0.034,0.021,2.119,2.603,"5,238",754,22.5,"388,730"
12-Apr-18,0,0.002,0.009,0.11,0.116,0.01,0.133,0.084,2.283,2.797,"5,240",760,23.3,"401,530"
13-Apr-18,0,0.932,0.01,0.118,0.12,0.011,0.301,0.094,2.487,3.39,"4,900",713,23.3,"402,057"
14-Apr-18,1,0.418,0.008,0.092,0.118,0.009,0.2,0.169,3.488,4.198,"4,868",715,22.1,"353,765"
15-Apr-18,1,0.113,0.008,0.094,0.125,0.009,0.348,0.238,2.854,4.319,"4,548",681,18.6,"317,500"
16-Apr-18,0,0.736,0.01,0.118,0.139,0.01,0.277,0.122,2.039,2.639,"4,637",712,20.2,"364,073"
17-Apr-18,0,0.55,0.009,0.105,0.142,0.01,0.259,0.141,2.297,2.935,"3,831",510,18.3,"367,150"
18-Apr-18,0,0.034,0.009,0.106,0.143,0.01,0.386,0.212,1.843,2.227,"4,425",703,18.5,"366,170"
19-Apr-18,0,2.233,0.011,0.126,0.157,0.012,0.419,0.175,1.329,1.984,"4,126",652,19.7,"368,891"
20-Apr-18,0,0.876,0.011,0.125,0.167,0.011,0.118,0.049,1.776,2.213,"4,562",682,19.5,"366,603"
21-Apr-18,1,0.463,0.01,0.118,0.165,0.01,0.156,0.078,1.89,2.38,"4,427",682,19,"335,776"
22-Apr-18,1,0.437,0.01,0.111,0.167,0.01,0.352,0.132,1.344,1.822,"4,378",669,18.7,"328,344"
23-Apr-18,0,0.191,0.01,0.111,0.168,0.01,0.133,0.057,1.53,1.955,"4,512",686,18.8,"363,453"
24-Apr-18,0,1.066,0.009,0.11,0.167,0.011,0.194,0.113,1.601,2.076,"4,326",668,18.7,"365,198"
25-Apr-18,0,0.924,0.011,0.126,0.165,0.012,0.638,0.301,1.494,2.694,"4,000",639,19,"332,960"
26-Apr-18,0,1.451,0.009,0.108,0.152,0.01,0.304,0.206,3.03,3.824,"3,783",599,18.5,"361,148"
27-Apr-18,0,0.78,0.009,0.101,0.148,0.009,0.362,0.145,3.138,3.804,"4,019",622,17.1,"359,595"
28-Apr-18,1,1.099,0.009,0.102,0.146,0.009,0.556,0.315,2.447,3.276,"3,295",524,16.5,"340,476"
29-Apr-18,1,5.762,0.009,0.101,0.153,0.009,0.366,0.235,2.325,2.64,"3,179",471,16.1,"332,821"
30-Apr-18,0,0.455,0.008,0.098,0.148,0.009,0.116,0.079,1.954,2.668,"3,980",595,15.7,"366,876"
1-May-18,0,0.009,0.008,0.085,0.12,0.009,0.655,0.289,1.451,1.797,"3,820",669,16.9,"370,685"
2-May-18,0,0,0.008,0.097,0.138,0.009,0.454,0.284,1.636,2.023,"2,505",472,17,"373,118"
3-May-18,0,0.246,0.009,0.102,0.142,0.01,0.748,0.283,2.241,2.883,"3,788",649,18.9,"369,685"
4-May-18,0,0.203,0.007,0.087,0.16,0.009,0.117,0.081,2.697,4.07,"3,738",578,18.1,"362,693"
5-May-18,1,0,0.006,0.068,0.179,0.007,0.013,0.008,1.592,1.835,"4,346",670,15,"339,207"
6-May-18,1,0.014,0.007,0.084,0.149,0.008,0.041,0.021,1.598,2.243,"4,197",644,15.4,"336,512"
7-May-18,0,0.211,0.007,0.084,0.153,0.008,0.403,0.197,2.047,2.914,"3,876",640,16.3,"366,402"
8-May-18,0,0.871,0.007,0.082,0.151,0.008,0.526,0.257,1.161,1.551,"2,875",451,17.1,"374,867"
9-May-18,0,0.015,0.007,0.081,0.154,0.008,0.406,0.144,1.57,2.306,"3,850",627,17.3,"368,408"
10-May-18,0,0.345,0.005,0.065,0.12,0.006,0.142,0.073,2.992,4.175,"3,748",587,15.5,"372,431"
11-May-18,0,1.335,0.006,0.072,0.12,0.008,0.447,0.194,3.992,4.911,"3,339",594,10.9,"388,975"
12-May-18,1,0.961,0.007,0.087,0.136,0.008,0.556,0.307,4.299,5.123,"2,034",316,13.6,"371,649"
13-May-18,1,0.662,0.008,0.095,0.141,0.008,0.558,0.296,3.772,4.321,"2,199",364,14,"359,558"
14-May-18,0,0.102,0.007,0.084,0.159,0.008,0.227,0.117,2.473,3.781,"3,206",486,14.6,"385,046"
15-May-18,0,0.016,0.007,0.08,0.178,0.007,0.373,0.095,2.254,3.295,"3,625",577,13.8,"392,299"
16-May-18,0,0.059,0.007,0.083,0.177,0.007,0.095,0.064,2.049,3.048,"3,527",561,13.3,"398,974"
17-May-18,0,0.023,0.006,0.072,0.136,0.006,0.227,0.061,1.568,2.205,"3,740",593,13.1,"401,016"
18-May-18,0,0.01,0.007,0.077,0.144,0.007,0.047,0.026,1.478,2.086,"3,692",588,13.3,"397,894"
19-May-18,1,0.008,0.006,0.073,0.174,0.007,0.021,0.014,1.651,2.821,"3,703",580,13.4,"372,344"
20-May-18,1,0.009,0.006,0.072,0.167,0.007,0.087,0.039,2.162,3.448,"3,673",591,12.7,"360,590"
21-May-18,0,0.002,0.006,0.074,0.117,0.007,0.045,0.027,2.666,3.616,"3,650",581,14,"384,429"
22-May-18,0,0,0.008,0.089,0.109,0.008,0.089,0.043,1.831,2.794,"3,580",573,14.8,"387,679"
23-May-18,0,0.045,0.007,0.086,0.107,0.008,0.155,0.039,1.456,1.844,"3,525",574,14.9,"388,990"
24-May-18,0,0.016,0.008,0.095,0.102,0.008,0.243,0.108,2.137,2.382,"3,180",540,14,"395,471"
25-May-18,0,0.153,0.007,0.084,0.106,0.007,0.194,0.096,1.546,2.236,"3,215",530,14.5,"391,683"
26-May-18,1,0.022,0.007,0.079,0.107,0.008,0.173,0.042,1.552,1.85,"3,404",549,14.4,"366,583"
27-May-18,1,0.136,0.008,0.086,0.116,0.008,0.837,0.36,1.551,1.769,"3,001",540,14.6,"360,072"
28-May-18,0,0.054,0.007,0.088,0.127,0.008,0.479,0.281,1.655,2.049,"2,353",381,15.1,"393,852"
